Order_item_id,Order_id,Menu_item,Quantity,Price
OI36224,ORD57462,Noodles,5,242
OI36225,ORD36562,Burger,2,212
OI36226,ORD48372,Wrap,1,332
OI36227,ORD44915,Pasta,3,276
OI36228,ORD44038,Pasta,1,422
OI36229,ORD87378,Wrap,2,315
OI36230,ORD62828,Sushi,4,358
OI36231,ORD01358,Biryani,5,344
OI36232,ORD47342,Pasta,4,471
OI36233,ORD07272,Ice Cream,3,166
OI36234,ORD16708,Biryani,3,395
OI36235,ORD89918,Sandwich,4,470
OI36236,ORD00695,Cake,3,199
OI36237,ORD04307,Sushi,5,151
OI36238,ORD43912,Soup,4,121
OI36239,ORD29807,Biryani,5,251
OI36240,ORD26316,Steak,2,467
OI36241,ORD25472,Steak,5,331
OI36242,ORD25817,Cake,1,266
OI36243,ORD46372,Pasta,1,308
OI36244,ORD83198,Ice Cream,4,263
OI36245,ORD28776,Steak,3,169
OI36246,ORD55421,Soup,2,75
OI36247,ORD49224,Burger,4,304
OI36248,ORD04938,Pasta,1,490
OI36249,ORD74129,Steak,4,219
OI36250,ORD77775,Biryani,1,402
OI36251,ORD25346,Salad,4,173
OI36252,ORD62289,Sushi,5,262
OI36253,ORD36892,Steak,5,153
OI36254,ORD27641,Noodles,4,341
OI36255,ORD36393,Cake,1,66
OI36256,ORD48475,Fries,1,319
OI36257,ORD44416,Cake,1,274
OI36258,ORD54718,Steak,1,189
OI36259,ORD57557,Cake,2,86
OI36260,ORD51327,Burger,4,145
OI36261,ORD07074,Wrap,1,399
OI36262,ORD35380,Burger,3,454
OI36263,ORD79911,Biryani,3,438
OI36264,ORD02395,Salad,3,82
OI36265,ORD64426,Pizza,5,412
OI36266,ORD20469,Sushi,4,62
OI36267,ORD58047,Sushi,5,50
OI36268,ORD38477,Ice Cream,3,426
OI36269,ORD78881,Noodles,5,269
OI36270,ORD25883,Noodles,5,423
OI36271,ORD38262,Sushi,5,140
OI36272,ORD87930,Salad,1,245
OI36273,ORD41201,Wrap,1,170
OI36274,ORD37513,Soup,1,308
OI36275,ORD25254,Wrap,2,153
OI36276,ORD63422,Ice Cream,2,347
OI36277,ORD32801,Steak,3,241
OI36278,ORD69665,Soup,1,362
OI36279,ORD50875,Biryani,3,422
OI36280,ORD41294,Pizza,4,285
OI36281,ORD22021,Soup,2,343
OI36282,ORD35030,Sushi,4,327
OI36283,ORD07318,Sushi,2,332
OI36284,ORD77074,Sandwich,3,398
OI36285,ORD71474,Biryani,2,53
OI36286,ORD22668,Steak,4,439
OI36287,ORD90245,Salad,5,397
OI36288,ORD09725,Noodles,2,411
OI36289,ORD73126,Pasta,5,195
OI36290,ORD87676,Ice Cream,4,499
OI36291,ORD38836,Burger,4,180
OI36292,ORD11574,Tacos,1,469
OI36293,ORD10466,Fries,4,209
OI36294,ORD31757,Tacos,5,151
OI36295,ORD89872,Soup,5,236
OI36296,ORD60280,Sandwich,5,251
OI36297,ORD37806,Burger,3,98
OI36298,ORD56011,Wrap,4,289
OI36299,ORD34481,Soup,3,348
OI36300,ORD73756,Sushi,2,317
OI36301,ORD83159,Wrap,2,330
OI36302,ORD63032,Steak,4,344
OI36303,ORD69110,Sandwich,1,74
OI36304,ORD71319,Burger,3,89
OI36305,ORD85008,Cake,3,389
OI36306,ORD83933,Pizza,3,118
OI36307,ORD13192,Ice Cream,1,341
OI36308,ORD91956,Salad,4,145
OI36309,ORD00796,Biryani,4,201
OI36310,ORD19273,Wrap,5,468
OI36311,ORD45885,Pasta,3,198
OI36312,ORD15619,Fries,2,497
OI36313,ORD29872,Cake,1,341
OI36314,ORD23708,Soup,1,239
OI36315,ORD44466,Wrap,5,264
OI36316,ORD50511,Fries,5,310
OI36317,ORD52753,Soup,4,340
OI36318,ORD00358,Steak,2,440
OI36319,ORD24448,Soup,3,139
OI36320,ORD03032,Ice Cream,3,362
OI36321,ORD73390,Steak,3,155
OI36322,ORD11405,Biryani,4,452
OI36323,ORD23520,Salad,1,129
OI36324,ORD04960,Salad,3,219
OI36325,ORD17755,Fries,5,98
OI36326,ORD32042,Sandwich,1,351
OI36327,ORD25844,Soup,2,80
OI36328,ORD72716,Salad,5,274
OI36329,ORD18059,Fries,5,332
OI36330,ORD54923,Steak,2,249
OI36331,ORD69176,Steak,2,350
OI36332,ORD26552,Steak,3,288
OI36333,ORD07279,Soup,2,388
OI36334,ORD32531,Burger,2,315
OI36335,ORD84839,Pizza,1,361
OI36336,ORD53893,Biryani,5,79
OI36337,ORD80504,Sandwich,4,368
OI36338,ORD25105,Burger,4,468
OI36339,ORD62447,Pasta,4,60
OI36340,ORD15685,Fries,4,440
OI36341,ORD11122,Biryani,5,183
OI36342,ORD01636,Ice Cream,4,481
OI36343,ORD36357,Sushi,1,285
OI36344,ORD07285,Ice Cream,1,499
OI36345,ORD07986,Tacos,4,237
OI36346,ORD37717,Wrap,1,297
OI36347,ORD16075,Wrap,2,100
OI36348,ORD86923,Salad,5,280
OI36349,ORD10009,Burger,4,228
OI36350,ORD61971,Pasta,1,277
OI36351,ORD63950,Wrap,3,377
OI36352,ORD45959,Steak,3,229
OI36353,ORD89119,Pasta,5,285
OI36354,ORD84589,Sushi,2,182
OI36355,ORD75070,Burger,4,199
OI36356,ORD68840,Fries,3,495
OI36357,ORD43838,Steak,1,227
OI36358,ORD74674,Cake,1,416
OI36359,ORD72160,Pasta,4,255
OI36360,ORD59189,Biryani,2,269
OI36361,ORD80447,Wrap,2,450
OI36362,ORD44485,Salad,3,407
OI36363,ORD04414,Burger,3,137
OI36364,ORD06360,Ice Cream,5,335
OI36365,ORD80402,Sandwich,2,464
OI36366,ORD82677,Ice Cream,5,194
OI36367,ORD01714,Cake,4,102
OI36368,ORD41252,Sandwich,3,108
OI36369,ORD19722,Noodles,2,193
OI36370,ORD25305,Tacos,5,136
OI36371,ORD15189,Noodles,5,326
OI36372,ORD53562,Steak,5,174
OI36373,ORD40623,Cake,1,294
OI36374,ORD61915,Soup,1,190
OI36375,ORD28029,Steak,2,317
OI36376,ORD36633,Soup,2,57
OI36377,ORD79794,Sandwich,2,253
OI36378,ORD02080,Fries,1,373
OI36379,ORD64111,Sandwich,4,343
OI36380,ORD77225,Burger,4,462
OI36381,ORD71658,Pasta,3,478
OI36382,ORD01189,Sandwich,4,102
OI36383,ORD06740,Pizza,4,488
OI36384,ORD88591,Ice Cream,4,475
OI36385,ORD37106,Sushi,5,124
OI36386,ORD71062,Salad,5,315
OI36387,ORD51788,Fries,3,200
OI36388,ORD42471,Sushi,1,327
OI36389,ORD26507,Fries,2,307
OI36390,ORD63371,Steak,3,264
OI36391,ORD53189,Wrap,2,394
OI36392,ORD66478,Sandwich,2,395
OI36393,ORD79362,Tacos,4,139
OI36394,ORD75937,Salad,3,319
OI36395,ORD03326,Steak,4,123
OI36396,ORD66254,Pizza,4,499
OI36397,ORD90727,Cake,3,485
OI36398,ORD37730,Sandwich,5,135
OI36399,ORD75308,Noodles,5,464
OI36400,ORD53892,Sushi,4,120
OI36401,ORD01579,Sushi,5,112
OI36402,ORD28676,Tacos,3,216
OI36403,ORD22479,Tacos,2,376
OI36404,ORD36700,Soup,1,92
OI36405,ORD56352,Fries,1,314
OI36406,ORD17800,Ice Cream,1,288
OI36407,ORD65811,Biryani,4,228
OI36408,ORD35545,Tacos,3,483
OI36409,ORD49798,Steak,3,206
OI36410,ORD72194,Steak,3,404
OI36411,ORD68136,Soup,4,284
OI36412,ORD56709,Sushi,2,414
OI36413,ORD86407,Pasta,3,145
OI36414,ORD83486,Sandwich,4,271
OI36415,ORD10111,Pizza,3,125
OI36416,ORD70562,Ice Cream,1,74
OI36417,ORD18134,Fries,3,452
OI36418,ORD88900,Noodles,5,223
OI36419,ORD91235,Sandwich,5,208
OI36420,ORD47212,Fries,4,137
OI36421,ORD40751,Ice Cream,2,121
OI36422,ORD31265,Wrap,4,464
OI36423,ORD12710,Tacos,1,370
OI36424,ORD49800,Fries,4,102
OI36425,ORD46583,Sandwich,5,223
OI36426,ORD47172,Tacos,2,193
OI36427,ORD46328,Steak,5,79
OI36428,ORD21891,Fries,1,394
OI36429,ORD31294,Wrap,2,343
OI36430,ORD70899,Tacos,2,301
OI36431,ORD73404,Pasta,3,271
OI36432,ORD54043,Steak,1,342
OI36433,ORD56916,Sushi,2,71
OI36434,ORD68198,Sandwich,3,481
OI36435,ORD83997,Steak,3,373
OI36436,ORD73848,Sandwich,5,68
OI36437,ORD12642,Noodles,2,462
OI36438,ORD56319,Sushi,4,142
OI36439,ORD28606,Ice Cream,3,143
OI36440,ORD27465,Sandwich,5,439
OI36441,ORD24008,Noodles,5,132
OI36442,ORD14871,Fries,1,252
OI36443,ORD17744,Ice Cream,1,322
OI36444,ORD54806,Biryani,5,180
OI36445,ORD43917,Sushi,5,251
OI36446,ORD40493,Burger,2,220
OI36447,ORD51742,Fries,2,400
OI36448,ORD22370,Tacos,2,293
OI36449,ORD55282,Biryani,2,428
OI36450,ORD86109,Wrap,2,246
OI36451,ORD63635,Pizza,3,292
OI36452,ORD76690,Soup,2,62
OI36453,ORD57871,Pasta,5,464
OI36454,ORD13914,Ice Cream,2,492
OI36455,ORD88306,Burger,4,161
OI36456,ORD01519,Salad,5,122
OI36457,ORD36240,Ice Cream,5,202
OI36458,ORD74356,Pasta,5,261
OI36459,ORD21927,Pizza,5,272
OI36460,ORD33144,Noodles,2,411
OI36461,ORD50389,Tacos,2,133
OI36462,ORD57452,Tacos,2,449
OI36463,ORD53657,Wrap,2,374
OI36464,ORD65739,Sandwich,1,302
OI36465,ORD80936,Soup,3,73
OI36466,ORD62150,Biryani,5,274
OI36467,ORD16051,Biryani,2,62
OI36468,ORD47381,Burger,4,498
OI36469,ORD03655,Noodles,3,481
OI36470,ORD89491,Cake,5,152
OI36471,ORD08264,Biryani,4,421
OI36472,ORD32206,Salad,4,181
OI36473,ORD84252,Sushi,5,107
OI36474,ORD40295,Wrap,4,493
OI36475,ORD89968,Cake,1,358
OI36476,ORD35058,Tacos,1,82
OI36477,ORD47173,Fries,5,252
OI36478,ORD19375,Salad,2,222
OI36479,ORD43584,Burger,1,225
OI36480,ORD48534,Burger,2,422
OI36481,ORD57937,Wrap,3,207
OI36482,ORD77122,Wrap,2,390
OI36483,ORD45607,Salad,4,301
OI36484,ORD83776,Sushi,1,330
OI36485,ORD64722,Biryani,3,101
OI36486,ORD65719,Pizza,4,143
OI36487,ORD21729,Biryani,3,403
OI36488,ORD71633,Salad,5,97
OI36489,ORD18602,Ice Cream,3,443
OI36490,ORD86051,Noodles,1,115
OI36491,ORD24581,Biryani,4,74
OI36492,ORD33425,Sandwich,5,77
OI36493,ORD29968,Wrap,1,63
OI36494,ORD41514,Tacos,4,59
OI36495,ORD03924,Noodles,1,253
OI36496,ORD15404,Wrap,5,255
OI36497,ORD53605,Noodles,5,223
OI36498,ORD34585,Burger,1,193
OI36499,ORD37659,Tacos,5,322
OI36500,ORD40498,Steak,3,265
OI36501,ORD39917,Pizza,1,400
OI36502,ORD80465,Tacos,2,295
OI36503,ORD57991,Pasta,4,264
OI36504,ORD88225,Sushi,5,444
OI36505,ORD52226,Pizza,4,446
OI36506,ORD91831,Noodles,3,130
OI36507,ORD11344,Pasta,3,419
OI36508,ORD79435,Sandwich,5,443
OI36509,ORD88838,Cake,4,174
OI36510,ORD00484,Sushi,5,132
OI36511,ORD39791,Wrap,3,102
OI36512,ORD27499,Pizza,4,231
OI36513,ORD24042,Tacos,2,414
OI36514,ORD21384,Wrap,5,319
OI36515,ORD18871,Ice Cream,1,246
OI36516,ORD39392,Burger,1,289
OI36517,ORD69659,Cake,4,229
OI36518,ORD35803,Soup,3,144
OI36519,ORD47947,Wrap,2,500
OI36520,ORD41981,Steak,4,328
OI36521,ORD89991,Pasta,1,353
OI36522,ORD72415,Steak,2,83
OI36523,ORD73918,Pizza,4,292
OI36524,ORD21192,Pizza,2,52
OI36525,ORD57905,Steak,3,241
OI36526,ORD05509,Ice Cream,3,131
OI36527,ORD04928,Biryani,5,330
OI36528,ORD08711,Cake,1,56
OI36529,ORD20827,Cake,1,300
OI36530,ORD37239,Cake,1,240
OI36531,ORD61712,Steak,1,154
OI36532,ORD52160,Soup,2,60
OI36533,ORD44117,Burger,4,138
OI36534,ORD00161,Tacos,1,364
OI36535,ORD31524,Steak,2,421
OI36536,ORD77867,Biryani,2,404
OI36537,ORD74410,Salad,2,72
OI36538,ORD60074,Burger,4,401
OI36539,ORD16085,Pizza,3,491
OI36540,ORD56003,Biryani,4,479
OI36541,ORD36730,Salad,3,415
OI36542,ORD71968,Salad,5,219
OI36543,ORD18673,Ice Cream,5,389
OI36544,ORD43114,Sushi,5,105
OI36545,ORD82566,Salad,1,209
OI36546,ORD27694,Wrap,5,205
OI36547,ORD30567,Wrap,1,283
OI36548,ORD21364,Tacos,1,119
OI36549,ORD59302,Ice Cream,1,312
OI36550,ORD30560,Biryani,3,221
OI36551,ORD67391,Wrap,1,310
OI36552,ORD46722,Burger,3,411
OI36553,ORD37438,Burger,3,265
OI36554,ORD18197,Wrap,2,324
OI36555,ORD55512,Biryani,4,410
OI36556,ORD02184,Sandwich,2,425
OI36557,ORD81959,Sushi,4,475
OI36558,ORD64033,Biryani,3,118
OI36559,ORD17568,Pasta,4,114
OI36560,ORD14078,Cake,1,331
OI36561,ORD24851,Cake,2,387
OI36562,ORD89740,Sandwich,4,161
OI36563,ORD11994,Ice Cream,3,479
OI36564,ORD48792,Steak,3,159
OI36565,ORD09563,Ice Cream,5,458
OI36566,ORD06642,Cake,4,199
OI36567,ORD27901,Cake,5,132
OI36568,ORD82629,Wrap,5,217
OI36569,ORD54916,Noodles,5,231
OI36570,ORD44833,Soup,3,71
OI36571,ORD48538,Tacos,4,387
OI36572,ORD27238,Wrap,2,372
OI36573,ORD66809,Biryani,2,281
OI36574,ORD79726,Tacos,1,296
OI36575,ORD52582,Soup,3,321
OI36576,ORD64693,Sandwich,1,440
OI36577,ORD66935,Steak,2,68
OI36578,ORD83030,Sandwich,3,367
OI36579,ORD82186,Steak,3,109
OI36580,ORD09302,Noodles,5,292
OI36581,ORD87836,Sushi,4,126
OI36582,ORD85355,Sushi,4,181
OI36583,ORD26268,Tacos,5,432
OI36584,ORD32313,Pasta,3,172
OI36585,ORD08672,Cake,1,82
OI36586,ORD22959,Ice Cream,1,307
OI36587,ORD18132,Wrap,5,205
OI36588,ORD42423,Fries,5,230
OI36589,ORD48237,Fries,5,348
OI36590,ORD48402,Soup,3,227
OI36591,ORD88237,Fries,2,318
OI36592,ORD20559,Wrap,2,469
OI36593,ORD84846,Sushi,2,242
OI36594,ORD71413,Fries,3,147
OI36595,ORD75229,Pizza,3,442
OI36596,ORD07669,Pizza,1,108
OI36597,ORD71158,Pasta,3,182
OI36598,ORD84249,Fries,5,92
OI36599,ORD25095,Cake,1,328
OI36600,ORD19972,Soup,2,497
OI36601,ORD65242,Sandwich,5,239
OI36602,ORD07378,Fries,5,235
OI36603,ORD52648,Steak,1,238
OI36604,ORD65023,Tacos,2,338
OI36605,ORD22695,Soup,2,268
OI36606,ORD03455,Wrap,2,369
OI36607,ORD30521,Steak,2,296
OI36608,ORD79442,Pizza,1,351
OI36609,ORD58777,Pasta,5,478
OI36610,ORD73327,Sushi,3,331
OI36611,ORD18158,Burger,4,494
OI36612,ORD57578,Pasta,5,477
OI36613,ORD03516,Fries,3,417
OI36614,ORD03681,Pasta,5,158
OI36615,ORD89251,Noodles,4,384
OI36616,ORD34313,Biryani,5,248
OI36617,ORD05538,Wrap,1,489
OI36618,ORD04162,Fries,4,187
OI36619,ORD33861,Fries,1,278
OI36620,ORD11922,Tacos,3,81
OI36621,ORD84649,Ice Cream,5,260
OI36622,ORD42354,Steak,4,217
OI36623,ORD54761,Pizza,5,250
OI36624,ORD56970,Wrap,3,403
OI36625,ORD39012,Steak,3,386
OI36626,ORD85422,Burger,2,442
OI36627,ORD79225,Biryani,4,307
OI36628,ORD70653,Sandwich,1,303
OI36629,ORD64719,Burger,4,458
OI36630,ORD79006,Sandwich,2,207
OI36631,ORD11479,Burger,1,398
OI36632,ORD17108,Pizza,3,246
OI36633,ORD01795,Pizza,2,259
OI36634,ORD76096,Soup,2,429
OI36635,ORD51479,Sandwich,3,386
OI36636,ORD91281,Burger,2,85
OI36637,ORD91413,Salad,5,371
OI36638,ORD73488,Sushi,2,430
OI36639,ORD76837,Noodles,4,160
OI36640,ORD21635,Cake,3,67
OI36641,ORD35888,Sushi,3,472
OI36642,ORD15634,Salad,1,167
OI36643,ORD21449,Fries,4,116
OI36644,ORD11300,Sandwich,5,307
OI36645,ORD51551,Soup,5,155
OI36646,ORD38381,Noodles,1,284
OI36647,ORD57530,Steak,1,137
OI36648,ORD33144,Soup,2,295
OI36649,ORD29687,Wrap,1,487
OI36650,ORD74990,Sushi,1,280
OI36651,ORD87134,Cake,1,350
OI36652,ORD58238,Sushi,4,309
OI36653,ORD69751,Steak,3,426
OI36654,ORD66327,Pizza,2,381
OI36655,ORD91178,Biryani,3,76
OI36656,ORD02850,Pizza,3,136
OI36657,ORD84734,Ice Cream,4,456
OI36658,ORD33018,Biryani,4,105
OI36659,ORD68787,Sandwich,5,193
OI36660,ORD41041,Tacos,3,88
OI36661,ORD38351,Pasta,1,214
OI36662,ORD19593,Ice Cream,5,185
OI36663,ORD56425,Cake,2,189
OI36664,ORD27353,Salad,5,360
OI36665,ORD41782,Pizza,2,328
OI36666,ORD51218,Noodles,4,113
OI36667,ORD47761,Salad,2,222
OI36668,ORD72580,Soup,3,86
OI36669,ORD56068,Pizza,3,474
OI36670,ORD86903,Ice Cream,2,476
OI36671,ORD33609,Sushi,4,116
OI36672,ORD70891,Salad,1,444
OI36673,ORD51617,Sandwich,4,98
OI36674,ORD91602,Biryani,5,465
OI36675,ORD21730,Cake,3,206
OI36676,ORD15500,Fries,2,357
OI36677,ORD29490,Cake,5,58
OI36678,ORD43951,Fries,1,279
OI36679,ORD12436,Noodles,3,262
OI36680,ORD58568,Biryani,4,141
OI36681,ORD31688,Fries,2,447
OI36682,ORD45974,Soup,2,172
OI36683,ORD70447,Soup,3,386
OI36684,ORD66092,Pizza,3,275
OI36685,ORD52325,Pasta,2,363
OI36686,ORD82056,Biryani,3,124
OI36687,ORD73036,Sushi,4,250
OI36688,ORD05241,Burger,2,115
OI36689,ORD63616,Noodles,1,66
OI36690,ORD10957,Salad,3,418
OI36691,ORD82796,Noodles,5,188
OI36692,ORD85838,Sushi,5,171
OI36693,ORD42112,Ice Cream,4,50
OI36694,ORD33838,Noodles,1,156
OI36695,ORD27408,Tacos,4,81
OI36696,ORD08557,Fries,2,437
OI36697,ORD47526,Soup,5,183
OI36698,ORD35902,Ice Cream,1,212
OI36699,ORD63490,Burger,2,182
OI36700,ORD62876,Pizza,5,57
OI36701,ORD35647,Wrap,1,374
OI36702,ORD47193,Pizza,2,324
OI36703,ORD65798,Ice Cream,2,236
OI36704,ORD67268,Pasta,3,246
OI36705,ORD46570,Soup,1,305
OI36706,ORD51848,Biryani,2,425
OI36707,ORD88680,Sandwich,2,456
OI36708,ORD80107,Soup,2,350
OI36709,ORD69728,Sushi,5,485
OI36710,ORD08291,Salad,2,441
OI36711,ORD54045,Pizza,4,121
OI36712,ORD26563,Cake,3,91
OI36713,ORD23608,Sushi,5,429
OI36714,ORD20184,Salad,5,113
OI36715,ORD07925,Ice Cream,1,233
OI36716,ORD04171,Sandwich,1,303
OI36717,ORD50812,Pasta,4,155
OI36718,ORD36476,Biryani,5,225
OI36719,ORD33283,Burger,2,123
OI36720,ORD44763,Fries,1,365
OI36721,ORD20623,Fries,1,258
OI36722,ORD53305,Pizza,1,404
OI36723,ORD81725,Tacos,2,361
OI36724,ORD59218,Burger,3,270
OI36725,ORD07997,Steak,2,492
OI36726,ORD56157,Pizza,4,454
OI36727,ORD10058,Noodles,1,484
OI36728,ORD81063,Soup,3,142
OI36729,ORD86045,Pasta,5,451
OI36730,ORD32279,Noodles,4,64
OI36731,ORD68992,Burger,4,134
OI36732,ORD14684,Wrap,3,494
OI36733,ORD26197,Biryani,1,375
OI36734,ORD35131,Noodles,5,99
OI36735,ORD34739,Ice Cream,1,415
OI36736,ORD22208,Wrap,2,409
OI36737,ORD40652,Sushi,2,291
OI36738,ORD76849,Steak,2,51
OI36739,ORD58293,Pasta,4,254
OI36740,ORD14271,Pizza,2,494
OI36741,ORD42281,Steak,4,403
OI36742,ORD88214,Sushi,3,471
OI36743,ORD83387,Ice Cream,5,116
OI36744,ORD03131,Pasta,4,384
OI36745,ORD18930,Sandwich,4,96
OI36746,ORD77338,Biryani,1,83
OI36747,ORD45707,Tacos,3,460
OI36748,ORD85814,Ice Cream,1,324
OI36749,ORD32784,Cake,1,107
OI36750,ORD44932,Cake,1,200
OI36751,ORD15254,Noodles,1,211
OI36752,ORD39695,Steak,1,204
OI36753,ORD44677,Steak,2,403
OI36754,ORD47520,Tacos,3,188
OI36755,ORD71758,Cake,2,381
OI36756,ORD39471,Sandwich,4,275
OI36757,ORD76565,Pasta,1,293
OI36758,ORD57808,Pasta,3,456
OI36759,ORD60882,Burger,4,109
OI36760,ORD28954,Pasta,2,379
OI36761,ORD67248,Sandwich,5,482
OI36762,ORD14251,Noodles,3,467
OI36763,ORD75338,Salad,1,150
OI36764,ORD22538,Sushi,3,120
OI36765,ORD29568,Sushi,5,124
OI36766,ORD26144,Tacos,1,101
OI36767,ORD37394,Wrap,4,97
OI36768,ORD10131,Salad,1,233
OI36769,ORD23015,Pasta,5,244
OI36770,ORD58033,Noodles,5,156
OI36771,ORD39242,Steak,1,97
OI36772,ORD42284,Fries,5,288
OI36773,ORD47756,Soup,2,231
OI36774,ORD59904,Burger,1,375
OI36775,ORD76081,Fries,1,330
OI36776,ORD53838,Pizza,4,242
OI36777,ORD84368,Biryani,5,424
OI36778,ORD50512,Steak,3,427
OI36779,ORD87974,Salad,2,80
OI36780,ORD07191,Pizza,3,400
OI36781,ORD71961,Pizza,4,423
OI36782,ORD84878,Ice Cream,4,153
OI36783,ORD78944,Biryani,5,106
OI36784,ORD32812,Tacos,3,467
OI36785,ORD20553,Burger,4,197
OI36786,ORD29223,Fries,1,380
OI36787,ORD16020,Sandwich,5,284
OI36788,ORD16563,Ice Cream,1,239
OI36789,ORD35272,Burger,1,263
OI36790,ORD65835,Ice Cream,4,209
OI36791,ORD31947,Wrap,2,125
OI36792,ORD71221,Tacos,1,481
OI36793,ORD39706,Steak,2,318
OI36794,ORD85640,Soup,1,342
OI36795,ORD66312,Soup,2,62
OI36796,ORD68785,Burger,4,255
OI36797,ORD16356,Pizza,2,376
OI36798,ORD50992,Soup,3,116
OI36799,ORD10657,Noodles,3,447
OI36800,ORD89422,Pasta,4,193
OI36801,ORD89998,Sandwich,5,429
OI36802,ORD18849,Sandwich,5,273
OI36803,ORD12680,Salad,4,230
OI36804,ORD37120,Cake,1,135
OI36805,ORD27338,Ice Cream,1,492
OI36806,ORD21173,Steak,3,117
OI36807,ORD89886,Noodles,1,353
OI36808,ORD25651,Soup,2,323
OI36809,ORD70921,Pizza,2,383
OI36810,ORD67497,Sandwich,2,428
OI36811,ORD55238,Steak,3,367
OI36812,ORD14871,Pizza,3,468
OI36813,ORD48530,Pasta,4,454
OI36814,ORD29289,Sandwich,2,439
OI36815,ORD69957,Sandwich,1,183
OI36816,ORD16893,Salad,4,379
OI36817,ORD39257,Biryani,5,55
OI36818,ORD78479,Sushi,5,190
OI36819,ORD23310,Tacos,4,184
OI36820,ORD28259,Cake,5,262
OI36821,ORD09195,Fries,1,107
OI36822,ORD52388,Salad,1,303
OI36823,ORD23613,Pasta,2,126
OI36824,ORD60148,Tacos,5,276
OI36825,ORD53716,Soup,2,375
OI36826,ORD32107,Burger,3,363
OI36827,ORD10723,Tacos,1,359
OI36828,ORD51358,Pasta,5,373
OI36829,ORD90328,Sushi,1,389
OI36830,ORD71805,Sushi,4,456
OI36831,ORD62023,Pasta,2,109
OI36832,ORD13150,Pizza,3,104
OI36833,ORD09693,Salad,1,411
OI36834,ORD22873,Noodles,3,467
OI36835,ORD84904,Sushi,5,212
OI36836,ORD05015,Steak,4,497
OI36837,ORD41582,Pizza,4,125
OI36838,ORD35183,Tacos,1,423
OI36839,ORD13541,Wrap,4,163
OI36840,ORD43470,Cake,4,166
OI36841,ORD07475,Tacos,5,192
OI36842,ORD51092,Salad,4,197
OI36843,ORD40977,Wrap,3,53
OI36844,ORD46494,Fries,4,368
OI36845,ORD24964,Fries,1,362
OI36846,ORD62458,Burger,2,229
OI36847,ORD75605,Fries,1,275
OI36848,ORD45603,Wrap,3,301
OI36849,ORD59856,Sushi,2,420
OI36850,ORD53428,Pizza,2,495
OI36851,ORD87915,Sandwich,2,342
OI36852,ORD74679,Soup,3,72
OI36853,ORD04202,Salad,5,315
OI36854,ORD83032,Pizza,4,101
OI36855,ORD81498,Biryani,4,116
OI36856,ORD22114,Tacos,5,413
OI36857,ORD27928,Burger,3,151
OI36858,ORD06431,Ice Cream,5,60
OI36859,ORD46002,Sandwich,1,296
OI36860,ORD13978,Tacos,5,194
OI36861,ORD35476,Cake,5,209
OI36862,ORD41323,Cake,5,329
OI36863,ORD43302,Soup,3,193
OI36864,ORD03198,Fries,1,251
OI36865,ORD13085,Wrap,2,442
OI36866,ORD77669,Biryani,2,266
OI36867,ORD64466,Cake,3,461
OI36868,ORD65009,Burger,3,307
OI36869,ORD05658,Pizza,4,433
OI36870,ORD66806,Pizza,2,71
OI36871,ORD79865,Sandwich,3,420
OI36872,ORD02349,Pasta,5,306
OI36873,ORD89522,Cake,1,446
OI36874,ORD40716,Burger,5,230
OI36875,ORD71729,Cake,5,216
OI36876,ORD24703,Steak,5,204
OI36877,ORD54306,Fries,2,303
OI36878,ORD17364,Wrap,2,242
OI36879,ORD88245,Tacos,2,403
OI36880,ORD23541,Soup,2,261
OI36881,ORD75585,Pizza,5,317
OI36882,ORD56799,Pizza,4,444
OI36883,ORD71053,Pasta,3,321
OI36884,ORD13741,Steak,3,441
OI36885,ORD53457,Soup,5,455
OI36886,ORD91692,Cake,3,396
OI36887,ORD01934,Pizza,4,139
OI36888,ORD75679,Salad,4,375
OI36889,ORD26840,Sushi,5,238
OI36890,ORD10456,Tacos,1,452
OI36891,ORD90798,Cake,4,151
OI36892,ORD28727,Cake,1,312
OI36893,ORD04976,Tacos,2,180
OI36894,ORD65377,Noodles,4,226
OI36895,ORD38233,Soup,3,183
OI36896,ORD52454,Burger,5,230
OI36897,ORD46257,Tacos,2,391
OI36898,ORD34925,Fries,1,374
OI36899,ORD81565,Steak,2,422
OI36900,ORD75335,Pasta,3,289
OI36901,ORD65552,Biryani,1,284
OI36902,ORD59388,Pasta,4,147
OI36903,ORD83890,Sushi,2,372
OI36904,ORD04236,Steak,3,101
OI36905,ORD10162,Noodles,5,462
OI36906,ORD80553,Ice Cream,4,225
OI36907,ORD03783,Sushi,3,405
OI36908,ORD86317,Fries,3,352
OI36909,ORD33888,Sandwich,2,440
OI36910,ORD36163,Sandwich,4,349
OI36911,ORD71478,Pizza,2,92
OI36912,ORD72947,Sandwich,4,150
OI36913,ORD17778,Ice Cream,3,499
OI36914,ORD31801,Biryani,3,453
OI36915,ORD01831,Noodles,1,147
OI36916,ORD28410,Fries,5,89
OI36917,ORD04090,Sandwich,5,280
OI36918,ORD44638,Soup,5,180
OI36919,ORD31435,Salad,1,250
OI36920,ORD40039,Steak,1,103
OI36921,ORD30870,Cake,2,270
OI36922,ORD25336,Tacos,1,359
OI36923,ORD70606,Sushi,5,258
OI36924,ORD76651,Salad,1,328
OI36925,ORD56491,Biryani,3,299
OI36926,ORD65927,Soup,3,418
OI36927,ORD62207,Burger,2,362
OI36928,ORD83672,Sushi,2,55
